state,date,condition,percent_value,previous_week,previous_year,publish_date,id
15 States,2021-07-25,Fair,31,31,35,2021-07-26,18928
Alabama,2021-07-25,Good,62,49,40,2021-07-26,18929
Arizona,2021-07-25,Good,51,49,40,2021-07-26,18930
Arkansas,2021-07-25,Good,45,49,40,2021-07-26,18931
California,2021-07-25,Good,65,49,40,2021-07-26,18932
Georgia,2021-07-25,Good,60,49,40,2021-07-26,18933
Kansas,2021-07-25,Good,55,49,40,2021-07-26,18934
Louisiana,2021-07-25,Good,87,49,40,2021-07-26,18935
Mississippi,2021-07-25,Good,58,49,40,2021-07-26,18936
Missouri,2021-07-25,Good,67,49,40,2021-07-26,18937
North Carolina,2021-07-25,Good,55,49,40,2021-07-26,18938
Oklahoma,2021-07-25,Good,49,49,40,2021-07-26,18939
South Carolina,2021-07-25,Good,70,49,40,2021-07-26,18940
Tennessee,2021-07-25,Good,56,49,40,2021-07-26,18941
Texas,2021-07-25,Good,42,49,40,2021-07-26,18942
Virginia,2021-07-25,Good,87,49,40,2021-07-26,18943
15 States,2021-07-25,Good,50,49,40,2021-07-26,18944
Alabama,2021-07-25,Excellent,16,11,9,2021-07-26,18945
Arizona,2021-07-25,Excellent,29,11,9,2021-07-26,18946
Arkansas,2021-07-25,Excellent,37,11,9,2021-07-26,18947
California,2021-07-25,Excellent,0,11,9,2021-07-26,18948
Georgia,2021-07-25,Excellent,9,11,9,2021-07-26,18949
Kansas,2021-07-25,Excellent,6,11,9,2021-07-26,18950
Louisiana,2021-07-25,Excellent,8,11,9,2021-07-26,18951
Mississippi,2021-07-25,Excellent,19,11,9,2021-07-26,18952
Missouri,2021-07-25,Excellent,0,11,9,2021-07-26,18953
North Carolina,2021-07-25,Excellent,9,11,9,2021-07-26,18954
Oklahoma,2021-07-25,Excellent,1,11,9,2021-07-26,18955
South Carolina,2021-07-25,Excellent,10,11,9,2021-07-26,18956
Tennessee,2021-07-25,Excellent,10,11,9,2021-07-26,18957
Texas,2021-07-25,Excellent,11,11,9,2021-07-26,18958
Virginia,2021-07-25,Excellent,5,11,9,2021-07-26,18959
15 States,2021-07-25,Excellent,11,11,9,2021-07-26,18960
Alabama,2021-07-18,Very poor,0,1,5,2021-07-19,18961
Arizona,2021-07-18,Very poor,1,1,5,2021-07-19,18962
Arkansas,2021-07-18,Very poor,1,1,5,2021-07-19,18963
California,2021-07-18,Very poor,0,1,5,2021-07-19,18964
Georgia,2021-07-18,Very poor,1,1,5,2021-07-19,18965
Kansas,2021-07-18,Very poor,0,1,5,2021-07-19,18966
Louisiana,2021-07-18,Very poor,0,1,5,2021-07-19,18967
Mississippi,2021-07-18,Very poor,2,1,5,2021-07-19,18968
Missouri,2021-07-18,Very poor,0,1,5,2021-07-19,18969
North Carolina,2021-07-18,Very poor,0,1,5,2021-07-19,18970
Oklahoma,2021-07-18,Very poor,1,1,5,2021-07-19,18971
South Carolina,2021-07-18,Very poor,0,1,5,2021-07-19,18972
Tennessee,2021-07-18,Very poor,4,1,5,2021-07-19,18973
Texas,2021-07-18,Very poor,2,1,5,2021-07-19,18974
Virginia,2021-07-18,Very poor,0,1,5,2021-07-19,18975
15 States,2021-07-18,Very poor,2,1,5,2021-07-19,18976
Alabama,2021-07-18,Poor,3,8,17,2021-07-19,18977
Arizona,2021-07-18,Poor,3,8,17,2021-07-19,18978
Arkansas,2021-07-18,Poor,1,8,17,2021-07-19,18979
California,2021-07-18,Poor,5,8,17,2021-07-19,18980
Georgia,2021-07-18,Poor,4,8,17,2021-07-19,18981
Kansas,2021-07-18,Poor,7,8,17,2021-07-19,18982
Louisiana,2021-07-18,Poor,0,8,17,2021-07-19,18983
Mississippi,2021-07-18,Poor,5,8,17,2021-07-19,18984
Missouri,2021-07-18,Poor,7,8,17,2021-07-19,18985
North Carolina,2021-07-18,Poor,13,8,17,2021-07-19,18986
Oklahoma,2021-07-18,Poor,3,8,17,2021-07-19,18987
South Carolina,2021-07-18,Poor,0,8,17,2021-07-19,18988
Tennessee,2021-07-18,Poor,8,8,17,2021-07-19,18989
Texas,2021-07-18,Poor,9,8,17,2021-07-19,18990
Virginia,2021-07-18,Poor,0,8,17,2021-07-19,18991
15 States,2021-07-18,Poor,7,8,17,2021-07-19,18992
Alabama,2021-07-18,Fair,16,35,31,2021-07-19,18993
Arizona,2021-07-18,Fair,19,35,31,2021-07-19,18994
Arkansas,2021-07-18,Fair,17,35,31,2021-07-19,18995
California,2021-07-18,Fair,20,35,31,2021-07-19,18996
Georgia,2021-07-18,Fair,27,35,31,2021-07-19,18997
Kansas,2021-07-18,Fair,33,35,31,2021-07-19,18998
Louisiana,2021-07-18,Fair,1,35,31,2021-07-19,18999
Mississippi,2021-07-18,Fair,16,35,31,2021-07-19,19000
Missouri,2021-07-18,Fair,26,35,31,2021-07-19,19001
North Carolina,2021-07-18,Fair,31,35,31,2021-07-19,19002
Oklahoma,2021-07-18,Fair,40,35,31,2021-07-19,19003
South Carolina,2021-07-18,Fair,22,35,31,2021-07-19,19004
Tennessee,2021-07-18,Fair,21,35,31,2021-07-19,19005
Texas,2021-07-18,Fair,37,35,31,2021-07-19,19006
Virginia,2021-07-18,Fair,8,35,31,2021-07-19,19007
15 States,2021-07-18,Fair,31,35,31,2021-07-19,19008
Alabama,2021-07-18,Good,60,44,39,2021-07-19,19009
Arizona,2021-07-18,Good,57,44,39,2021-07-19,19010
Arkansas,2021-07-18,Good,51,44,39,2021-07-19,19011
California,2021-07-18,Good,75,44,39,2021-07-19,19012
Georgia,2021-07-18,Good,59,44,39,2021-07-19,19013
Kansas,2021-07-18,Good,54,44,39,2021-07-19,19014
Louisiana,2021-07-18,Good,90,44,39,2021-07-19,19015
Mississippi,2021-07-18,Good,65,44,39,2021-07-19,19016
Missouri,2021-07-18,Good,67,44,39,2021-07-19,19017
North Carolina,2021-07-18,Good,52,44,39,2021-07-19,19018
Oklahoma,2021-07-18,Good,56,44,39,2021-07-19,19019
South Carolina,2021-07-18,Good,72,44,39,2021-07-19,19020
Tennessee,2021-07-18,Good,58,44,39,2021-07-19,19021
Texas,2021-07-18,Good,40,44,39,2021-07-19,19022
Virginia,2021-07-18,Good,88,44,39,2021-07-19,19023
15 States,2021-07-18,Good,49,44,39,2021-07-19,19024
Alabama,2021-07-18,Excellent,21,12,8,2021-07-19,19025
Arizona,2021-07-18,Excellent,20,12,8,2021-07-19,19026
Arkansas,2021-07-18,Excellent,30,12,8,2021-07-19,19027
California,2021-07-18,Excellent,0,12,8,2021-07-19,19028
Georgia,2021-07-18,Excellent,9,12,8,2021-07-19,19029
Kansas,2021-07-18,Excellent,6,12,8,2021-07-19,19030
Louisiana,2021-07-18,Excellent,9,12,8,2021-07-19,19031
Mississippi,2021-07-18,Excellent,12,12,8,2021-07-19,19032
Missouri,2021-07-18,Excellent,0,12,8,2021-07-19,19033
North Carolina,2021-07-18,Excellent,4,12,8,2021-07-19,19034
Oklahoma,2021-07-18,Excellent,0,12,8,2021-07-19,19035
South Carolina,2021-07-18,Excellent,6,12,8,2021-07-19,19036
Tennessee,2021-07-18,Excellent,9,12,8,2021-07-19,19037
Texas,2021-07-18,Excellent,12,12,8,2021-07-19,19038
Virginia,2021-07-18,Excellent,4,12,8,2021-07-19,19039
15 States,2021-07-18,Excellent,11,12,8,2021-07-19,19040
Alabama,2021-07-11,Very poor,0,1,4,2021-07-12,19041
Arizona,2021-07-11,Very poor,1,1,4,2021-07-12,19042
Arkansas,2021-07-11,Very poor,1,1,4,2021-07-12,19043
California,2021-07-11,Very poor,0,1,4,2021-07-12,19044
Georgia,2021-07-11,Very poor,0,1,4,2021-07-12,19045
Kansas,2021-07-11,Very poor,1,1,4,2021-07-12,19046
Louisiana,2021-07-11,Very poor,0,1,4,2021-07-12,19047
Mississippi,2021-07-11,Very poor,4,1,4,2021-07-12,19048
Missouri,2021-07-11,Very poor,0,1,4,2021-07-12,19049
North Carolina,2021-07-11,Very poor,4,1,4,2021-07-12,19050
Oklahoma,2021-07-11,Very poor,1,1,4,2021-07-12,19051
South Carolina,2021-07-11,Very poor,0,1,4,2021-07-12,19052
Tennessee,2021-07-11,Very poor,4,1,4,2021-07-12,19053
Texas,2021-07-11,Very poor,1,1,4,2021-07-12,19054
Virginia,2021-07-11,Very poor,0,1,4,2021-07-12,19055
15 States,2021-07-11,Very poor,1,1,4,2021-07-12,19056
Alabama,2021-07-11,Poor,4,9,22,2021-07-12,19057
Arizona,2021-07-11,Poor,5,9,22,2021-07-12,19058
Arkansas,2021-07-11,Poor,1,9,22,2021-07-12,19059
California,2021-07-11,Poor,5,9,22,2021-07-12,19060
Georgia,2021-07-11,Poor,3,9,22,2021-07-12,19061
Kansas,2021-07-11,Poor,4,9,22,2021-07-12,19062
Louisiana,2021-07-11,Poor,1,9,22,2021-07-12,19063
Mississippi,2021-07-11,Poor,3,9,22,2021-07-12,19064
Missouri,2021-07-11,Poor,7,9,22,2021-07-12,19065
North Carolina,2021-07-11,Poor,6,9,22,2021-07-12,19066
Oklahoma,2021-07-11,Poor,4,9,22,2021-07-12,19067
South Carolina,2021-07-11,Poor,1,9,22,2021-07-12,19068
Tennessee,2021-07-11,Poor,8,9,22,2021-07-12,19069
Texas,2021-07-11,Poor,11,9,22,2021-07-12,19070
Virginia,2021-07-11,Poor,1,9,22,2021-07-12,19071
15 States,2021-07-11,Poor,8,9,22,2021-07-12,19072
Alabama,2021-07-11,Fair,14,38,30,2021-07-12,19073
Arizona,2021-07-11,Fair,16,38,30,2021-07-12,19074
Arkansas,2021-07-11,Fair,16,38,30,2021-07-12,19075
California,2021-07-11,Fair,20,38,30,2021-07-12,19076
Georgia,2021-07-11,Fair,23,38,30,2021-07-12,19077
Kansas,2021-07-11,Fair,30,38,30,2021-07-12,19078
Louisiana,2021-07-11,Fair,4,38,30,2021-07-12,19079
Mississippi,2021-07-11,Fair,21,38,30,2021-07-12,19080
Missouri,2021-07-11,Fair,24,38,30,2021-07-12,19081
North Carolina,2021-07-11,Fair,26,38,30,2021-07-12,19082
Oklahoma,2021-07-11,Fair,30,38,30,2021-07-12,19083
South Carolina,2021-07-11,Fair,24,38,30,2021-07-12,19084
Tennessee,2021-07-11,Fair,26,38,30,2021-07-12,19085
Texas,2021-07-11,Fair,45,38,30,2021-07-12,19086
Virginia,2021-07-11,Fair,7,38,30,2021-07-12,19087
15 States,2021-07-11,Fair,35,38,30,2021-07-12,19088
Alabama,2021-07-11,Good,58,44,36,2021-07-12,19089
Arizona,2021-07-11,Good,59,44,36,2021-07-12,19090
Arkansas,2021-07-11,Good,51,44,36,2021-07-12,19091
California,2021-07-11,Good,75,44,36,2021-07-12,19092
Georgia,2021-07-11,Good,64,44,36,2021-07-12,19093
Kansas,2021-07-11,Good,61,44,36,2021-07-12,19094
Louisiana,2021-07-11,Good,87,44,36,2021-07-12,19095
Mississippi,2021-07-11,Good,60,44,36,2021-07-12,19096
Missouri,2021-07-11,Good,69,44,36,2021-07-12,19097
North Carolina,2021-07-11,Good,60,44,36,2021-07-12,19098
Oklahoma,2021-07-11,Good,60,44,36,2021-07-12,19099
South Carolina,2021-07-11,Good,69,44,36,2021-07-12,19100
Tennessee,2021-07-11,Good,53,44,36,2021-07-12,19101
Texas,2021-07-11,Good,31,44,36,2021-07-12,19102
Virginia,2021-07-11,Good,91,44,36,2021-07-12,19103
15 States,2021-07-11,Good,44,44,36,2021-07-12,19104
Alabama,2021-07-11,Excellent,24,8,8,2021-07-12,19105
Arizona,2021-07-11,Excellent,19,8,8,2021-07-12,19106
Arkansas,2021-07-11,Excellent,31,8,8,2021-07-12,19107
California,2021-07-11,Excellent,0,8,8,2021-07-12,19108
Georgia,2021-07-11,Excellent,10,8,8,2021-07-12,19109
Kansas,2021-07-11,Excellent,4,8,8,2021-07-12,19110
Louisiana,2021-07-11,Excellent,8,8,8,2021-07-12,19111
Mississippi,2021-07-11,Excellent,12,8,8,2021-07-12,19112
Missouri,2021-07-11,Excellent,0,8,8,2021-07-12,19113
North Carolina,2021-07-11,Excellent,4,8,8,2021-07-12,19114
Oklahoma,2021-07-11,Excellent,5,8,8,2021-07-12,19115
South Carolina,2021-07-11,Excellent,6,8,8,2021-07-12,19116
Tennessee,2021-07-11,Excellent,9,8,8,2021-07-12,19117
Texas,2021-07-11,Excellent,12,8,8,2021-07-12,19118
Virginia,2021-07-11,Excellent,1,8,8,2021-07-12,19119
15 States,2021-07-11,Excellent,12,8,8,2021-07-12,19120
Alabama,2021-07-04,Very poor,0,1,4,2021-07-06,19121
Arizona,2021-07-04,Very poor,1,1,4,2021-07-06,19122
Arkansas,2021-07-04,Very poor,0,1,4,2021-07-06,19123
California,2021-07-04,Very poor,0,1,4,2021-07-06,19124
Georgia,2021-07-04,Very poor,1,1,4,2021-07-06,19125
Kansas,2021-07-04,Very poor,2,1,4,2021-07-06,19126
Louisiana,2021-07-04,Very poor,0,1,4,2021-07-06,19127
Mississippi,2021-07-04,Very poor,2,1,4,2021-07-06,19128
Missouri,2021-07-04,Very poor,0,1,4,2021-07-06,19129
North Carolina,2021-07-04,Very poor,1,1,4,2021-07-06,19130
Oklahoma,2021-07-04,Very poor,0,1,4,2021-07-06,19131
South Carolina,2021-07-04,Very poor,1,1,4,2021-07-06,19132
Tennessee,2021-07-04,Very poor,5,1,4,2021-07-06,19133
Texas,2021-07-04,Very poor,1,1,4,2021-07-06,19134
Virginia,2021-07-04,Very poor,0,1,4,2021-07-06,19135
15 States,2021-07-04,Very poor,1,1,4,2021-07-06,19136
Alabama,2021-07-04,Poor,2,6,19,2021-07-06,19137
Arizona,2021-07-04,Poor,5,6,19,2021-07-06,19138
Arkansas,2021-07-04,Poor,2,6,19,2021-07-06,19139
California,2021-07-04,Poor,0,6,19,2021-07-06,19140
Georgia,2021-07-04,Poor,3,6,19,2021-07-06,19141
Kansas,2021-07-04,Poor,6,6,19,2021-07-06,19142
Louisiana,2021-07-04,Poor,1,6,19,2021-07-06,19143
Mississippi,2021-07-04,Poor,1,6,19,2021-07-06,19144
Missouri,2021-07-04,Poor,8,6,19,2021-07-06,19145
North Carolina,2021-07-04,Poor,5,6,19,2021-07-06,19146
Oklahoma,2021-07-04,Poor,8,6,19,2021-07-06,19147
South Carolina,2021-07-04,Poor,2,6,19,2021-07-06,19148
Tennessee,2021-07-04,Poor,9,6,19,2021-07-06,19149
Texas,2021-07-04,Poor,12,6,19,2021-07-06,19150
Virginia,2021-07-04,Poor,1,6,19,2021-07-06,19151
15 States,2021-07-04,Poor,9,6,19,2021-07-06,19152
Alabama,2021-07-04,Fair,18,41,34,2021-07-06,19153
Arizona,2021-07-04,Fair,14,41,34,2021-07-06,19154
Arkansas,2021-07-04,Fair,19,41,34,2021-07-06,19155
California,2021-07-04,Fair,20,41,34,2021-07-06,19156
Georgia,2021-07-04,Fair,23,41,34,2021-07-06,19157
Kansas,2021-07-04,Fair,44,41,34,2021-07-06,19158
Louisiana,2021-07-04,Fair,4,41,34,2021-07-06,19159
Mississippi,2021-07-04,Fair,24,41,34,2021-07-06,19160
Missouri,2021-07-04,Fair,19,41,34,2021-07-06,19161
North Carolina,2021-07-04,Fair,24,41,34,2021-07-06,19162
Oklahoma,2021-07-04,Fair,27,41,34,2021-07-06,19163
South Carolina,2021-07-04,Fair,24,41,34,2021-07-06,19164
Tennessee,2021-07-04,Fair,28,41,34,2021-07-06,19165
Texas,2021-07-04,Fair,50,41,34,2021-07-06,19166
Virginia,2021-07-04,Fair,7,41,34,2021-07-06,19167
15 States,2021-07-04,Fair,38,41,34,2021-07-06,19168
Alabama,2021-07-04,Good,59,43,36,2021-07-06,19169
Arizona,2021-07-04,Good,55,43,36,2021-07-06,19170
Arkansas,2021-07-04,Good,44,43,36,2021-07-06,19171
California,2021-07-04,Good,80,43,36,2021-07-06,19172
Georgia,2021-07-04,Good,63,43,36,2021-07-06,19173
Kansas,2021-07-04,Good,45,43,36,2021-07-06,19174
Louisiana,2021-07-04,Good,88,43,36,2021-07-06,19175
Mississippi,2021-07-04,Good,65,43,36,2021-07-06,19176
Missouri,2021-07-04,Good,73,43,36,2021-07-06,19177
North Carolina,2021-07-04,Good,67,43,36,2021-07-06,19178
Oklahoma,2021-07-04,Good,64,43,36,2021-07-06,19179
South Carolina,2021-07-04,Good,61,43,36,2021-07-06,19180
Tennessee,2021-07-04,Good,51,43,36,2021-07-06,19181
Texas,2021-07-04,Good,31,43,36,2021-07-06,19182
Virginia,2021-07-04,Good,88,43,36,2021-07-06,19183
15 States,2021-07-04,Good,44,43,36,2021-07-06,19184
Alabama,2021-07-04,Excellent,21,9,7,2021-07-06,19185
Arizona,2021-07-04,Excellent,25,9,7,2021-07-06,19186
Arkansas,2021-07-04,Excellent,35,9,7,2021-07-06,19187
California,2021-07-04,Excellent,0,9,7,2021-07-06,19188
Georgia,2021-07-04,Excellent,10,9,7,2021-07-06,19189
Kansas,2021-07-04,Excellent,3,9,7,2021-07-06,19190
Louisiana,2021-07-04,Excellent,7,9,7,2021-07-06,19191
Mississippi,2021-07-04,Excellent,8,9,7,2021-07-06,19192
Missouri,2021-07-04,Excellent,0,9,7,2021-07-06,19193
North Carolina,2021-07-04,Excellent,3,9,7,2021-07-06,19194
Oklahoma,2021-07-04,Excellent,1,9,7,2021-07-06,19195
South Carolina,2021-07-04,Excellent,12,9,7,2021-07-06,19196
Tennessee,2021-07-04,Excellent,7,9,7,2021-07-06,19197
Texas,2021-07-04,Excellent,6,9,7,2021-07-06,19198
Virginia,2021-07-04,Excellent,4,9,7,2021-07-06,19199
15 States,2021-07-04,Excellent,8,9,7,2021-07-06,19200
Alabama,2021-06-27,Very poor,0,1,6,2021-06-28,19201
Arizona,2021-06-27,Very poor,0,1,6,2021-06-28,19202
Arkansas,2021-06-27,Very poor,0,1,6,2021-06-28,19203
California,2021-06-27,Very poor,0,1,6,2021-06-28,19204
Georgia,2021-06-27,Very poor,1,1,6,2021-06-28,19205
Kansas,2021-06-27,Very poor,1,1,6,2021-06-28,19206
Louisiana,2021-06-27,Very poor,0,1,6,2021-06-28,19207
Mississippi,2021-06-27,Very poor,1,1,6,2021-06-28,19208
Missouri,2021-06-27,Very poor,0,1,6,2021-06-28,19209
North Carolina,2021-06-27,Very poor,3,1,6,2021-06-28,19210
Oklahoma,2021-06-27,Very poor,0,1,6,2021-06-28,19211
South Carolina,2021-06-27,Very poor,2,1,6,2021-06-28,19212
Tennessee,2021-06-27,Very poor,4,1,6,2021-06-28,19213
Texas,2021-06-27,Very poor,1,1,6,2021-06-28,19214
Virginia,2021-06-27,Very poor,0,1,6,2021-06-28,19215
15 States,2021-06-27,Very poor,1,1,6,2021-06-28,19216
Alabama,2021-06-27,Poor,3,5,18,2021-06-28,19217
Arizona,2021-06-27,Poor,6,5,18,2021-06-28,19218
Arkansas,2021-06-27,Poor,2,5,18,2021-06-28,19219
California,2021-06-27,Poor,0,5,18,2021-06-28,19220
Georgia,2021-06-27,Poor,4,5,18,2021-06-28,19221
Kansas,2021-06-27,Poor,5,5,18,2021-06-28,19222
Louisiana,2021-06-27,Poor,0,5,18,2021-06-28,19223
Mississippi,2021-06-27,Poor,3,5,18,2021-06-28,19224
Missouri,2021-06-27,Poor,7,5,18,2021-06-28,19225
North Carolina,2021-06-27,Poor,7,5,18,2021-06-28,19226
Oklahoma,2021-06-27,Poor,4,5,18,2021-06-28,19227
South Carolina,2021-06-27,Poor,4,5,18,2021-06-28,19228
Tennessee,2021-06-27,Poor,10,5,18,2021-06-28,19229
Texas,2021-06-27,Poor,8,5,18,2021-06-28,19230
Virginia,2021-06-27,Poor,1,5,18,2021-06-28,19231
15 States,2021-06-27,Poor,6,5,18,2021-06-28,19232
Alabama,2021-06-27,Fair,13,42,35,2021-06-28,19233
Arizona,2021-06-27,Fair,11,42,35,2021-06-28,19234
Arkansas,2021-06-27,Fair,17,42,35,2021-06-28,19235
California,2021-06-27,Fair,25,42,35,2021-06-28,19236
Georgia,2021-06-27,Fair,22,42,35,2021-06-28,19237
Kansas,2021-06-27,Fair,46,42,35,2021-06-28,19238
Louisiana,2021-06-27,Fair,3,42,35,2021-06-28,19239
Mississippi,2021-06-27,Fair,31,42,35,2021-06-28,19240
Missouri,2021-06-27,Fair,25,42,35,2021-06-28,19241
North Carolina,2021-06-27,Fair,32,42,35,2021-06-28,19242
Oklahoma,2021-06-27,Fair,13,42,35,2021-06-28,19243
South Carolina,2021-06-27,Fair,27,42,35,2021-06-28,19244
Tennessee,2021-06-27,Fair,27,42,35,2021-06-28,19245
Texas,2021-06-27,Fair,55,42,35,2021-06-28,19246
Virginia,2021-06-27,Fair,8,42,35,2021-06-28,19247
15 States,2021-06-27,Fair,41,42,35,2021-06-28,19248
Alabama,2021-06-27,Good,68,43,35,2021-06-28,19249
Arizona,2021-06-27,Good,63,43,35,2021-06-28,19250
Arkansas,2021-06-27,Good,53,43,35,2021-06-28,19251
California,2021-06-27,Good,75,43,35,2021-06-28,19252
Georgia,2021-06-27,Good,64,43,35,2021-06-28,19253
Kansas,2021-06-27,Good,46,43,35,2021-06-28,19254
Louisiana,2021-06-27,Good,91,43,35,2021-06-28,19255
Mississippi,2021-06-27,Good,55,43,35,2021-06-28,19256
Missouri,2021-06-27,Good,68,43,35,2021-06-28,19257
North Carolina,2021-06-27,Good,55,43,35,2021-06-28,19258
Oklahoma,2021-06-27,Good,83,43,35,2021-06-28,19259
South Carolina,2021-06-27,Good,52,43,35,2021-06-28,19260
Tennessee,2021-06-27,Good,53,43,35,2021-06-28,19261
Texas,2021-06-27,Good,28,43,35,2021-06-28,19262
Virginia,2021-06-27,Good,87,43,35,2021-06-28,19263
15 States,2021-06-27,Good,43,43,35,2021-06-28,19264
Alabama,2021-06-27,Excellent,16,9,6,2021-06-28,19265
Arizona,2021-06-27,Excellent,20,9,6,2021-06-28,19266
Arkansas,2021-06-27,Excellent,28,9,6,2021-06-28,19267
California,2021-06-27,Excellent,0,9,6,2021-06-28,19268
Georgia,2021-06-27,Excellent,9,9,6,2021-06-28,19269
Kansas,2021-06-27,Excellent,2,9,6,2021-06-28,19270
Louisiana,2021-06-27,Excellent,6,9,6,2021-06-28,19271
Mississippi,2021-06-27,Excellent,10,9,6,2021-06-28,19272
Missouri,2021-06-27,Excellent,0,9,6,2021-06-28,19273
North Carolina,2021-06-27,Excellent,3,9,6,2021-06-28,19274
Oklahoma,2021-06-27,Excellent,0,9,6,2021-06-28,19275
South Carolina,2021-06-27,Excellent,15,9,6,2021-06-28,19276
Tennessee,2021-06-27,Excellent,6,9,6,2021-06-28,19277
Texas,2021-06-27,Excellent,8,9,6,2021-06-28,19278
Virginia,2021-06-27,Excellent,4,9,6,2021-06-28,19279
15 States,2021-06-27,Excellent,9,9,6,2021-06-28,19280
Alabama,2021-06-20,Very poor,0,1,7,2021-06-21,19281
Arizona,2021-06-20,Very poor,0,1,7,2021-06-21,19282
Arkansas,2021-06-20,Very poor,1,1,7,2021-06-21,19283
California,2021-06-20,Very poor,0,1,7,2021-06-21,19284
Georgia,2021-06-20,Very poor,1,1,7,2021-06-21,19285
Kansas,2021-06-20,Very poor,1,1,7,2021-06-21,19286
Louisiana,2021-06-20,Very poor,0,1,7,2021-06-21,19287
Mississippi,2021-06-20,Very poor,2,1,7,2021-06-21,19288
Missouri,2021-06-20,Very poor,0,1,7,2021-06-21,19289
North Carolina,2021-06-20,Very poor,1,1,7,2021-06-21,19290
Oklahoma,2021-06-20,Very poor,0,1,7,2021-06-21,19291
South Carolina,2021-06-20,Very poor,2,1,7,2021-06-21,19292
Tennessee,2021-06-20,Very poor,5,1,7,2021-06-21,19293
Texas,2021-06-20,Very poor,1,1,7,2021-06-21,19294
Virginia,2021-06-20,Very poor,0,1,7,2021-06-21,19295
15 States,2021-06-20,Very poor,1,1,7,2021-06-21,19296
Alabama,2021-06-20,Poor,0,8,18,2021-06-21,19297
Arizona,2021-06-20,Poor,2,8,18,2021-06-21,19298
Arkansas,2021-06-20,Poor,2,8,18,2021-06-21,19299
California,2021-06-20,Poor,0,8,18,2021-06-21,19300
Georgia,2021-06-20,Poor,5,8,18,2021-06-21,19301
Kansas,2021-06-20,Poor,3,8,18,2021-06-21,19302
Louisiana,2021-06-20,Poor,0,8,18,2021-06-21,19303
Mississippi,2021-06-20,Poor,6,8,18,2021-06-21,19304
Missouri,2021-06-20,Poor,7,8,18,2021-06-21,19305
North Carolina,2021-06-20,Poor,3,8,18,2021-06-21,19306
Oklahoma,2021-06-20,Poor,0,8,18,2021-06-21,19307
South Carolina,2021-06-20,Poor,3,8,18,2021-06-21,19308
Tennessee,2021-06-20,Poor,9,8,18,2021-06-21,19309
Texas,2021-06-20,Poor,6,8,18,2021-06-21,19310
Virginia,2021-06-20,Poor,1,8,18,2021-06-21,19311
15 States,2021-06-20,Poor,5,8,18,2021-06-21,19312
Alabama,2021-06-20,Fair,7,46,35,2021-06-21,19313
Arizona,2021-06-20,Fair,16,46,35,2021-06-21,19314
Arkansas,2021-06-20,Fair,15,46,35,2021-06-21,19315
California,2021-06-20,Fair,15,46,35,2021-06-21,19316
Georgia,2021-06-20,Fair,25,46,35,2021-06-21,19317
Kansas,2021-06-20,Fair,48,46,35,2021-06-21,19318
Louisiana,2021-06-20,Fair,5,46,35,2021-06-21,19319
Mississippi,2021-06-20,Fair,36,46,35,2021-06-21,19320
Missouri,2021-06-20,Fair,25,46,35,2021-06-21,19321
North Carolina,2021-06-20,Fair,28,46,35,2021-06-21,19322
Oklahoma,2021-06-20,Fair,13,46,35,2021-06-21,19323
South Carolina,2021-06-20,Fair,17,46,35,2021-06-21,19324
Tennessee,2021-06-20,Fair,21,46,35,2021-06-21,19325
Texas,2021-06-20,Fair,58,46,35,2021-06-21,19326
Virginia,2021-06-20,Fair,12,46,35,2021-06-21,19327
15 States,2021-06-20,Fair,42,46,35,2021-06-21,19328
Alabama,2021-06-20,Good,70,37,33,2021-06-21,19329
Arizona,2021-06-20,Good,71,37,33,2021-06-21,19330
Arkansas,2021-06-20,Good,46,37,33,2021-06-21,19331
California,2021-06-20,Good,85,37,33,2021-06-21,19332
Georgia,2021-06-20,Good,61,37,33,2021-06-21,19333
Kansas,2021-06-20,Good,45,37,33,2021-06-21,19334
Louisiana,2021-06-20,Good,89,37,33,2021-06-21,19335
Mississippi,2021-06-20,Good,46,37,33,2021-06-21,19336
Missouri,2021-06-20,Good,68,37,33,2021-06-21,19337
North Carolina,2021-06-20,Good,59,37,33,2021-06-21,19338
Oklahoma,2021-06-20,Good,87,37,33,2021-06-21,19339
South Carolina,2021-06-20,Good,65,37,33,2021-06-21,19340
Tennessee,2021-06-20,Good,52,37,33,2021-06-21,19341
Texas,2021-06-20,Good,28,37,33,2021-06-21,19342
Virginia,2021-06-20,Good,86,37,33,2021-06-21,19343
15 States,2021-06-20,Good,43,37,33,2021-06-21,19344
Alabama,2021-06-20,Excellent,23,8,7,2021-06-21,19345
Arizona,2021-06-20,Excellent,11,8,7,2021-06-21,19346
Arkansas,2021-06-20,Excellent,36,8,7,2021-06-21,19347
California,2021-06-20,Excellent,0,8,7,2021-06-21,19348
Georgia,2021-06-20,Excellent,8,8,7,2021-06-21,19349
Kansas,2021-06-20,Excellent,3,8,7,2021-06-21,19350
Louisiana,2021-06-20,Excellent,6,8,7,2021-06-21,19351
Mississippi,2021-06-20,Excellent,10,8,7,2021-06-21,19352
Missouri,2021-06-20,Excellent,0,8,7,2021-06-21,19353
North Carolina,2021-06-20,Excellent,9,8,7,2021-06-21,19354
Oklahoma,2021-06-20,Excellent,0,8,7,2021-06-21,19355
South Carolina,2021-06-20,Excellent,13,8,7,2021-06-21,19356
Tennessee,2021-06-20,Excellent,13,8,7,2021-06-21,19357
Texas,2021-06-20,Excellent,7,8,7,2021-06-21,19358
