date,season1_03,season1_05,season1_07,season1_10,season1_12,season2_03,season2_05,season2_07,season2_10,season2_12,report_year,report_week,report_week_total_calls,sin_report_week,cos_report_week,calls_month_1_away,calls_month_2_away,calls_month_3_away,calls_month_4_away,calls_month_5_away,calls_month_6_away,calls_month_7_away,calls_month_8_away,season1_03_divergence,season1_05_divergence,season1_07_divergence,season1_10_divergence,season1_12_divergence,season2_03_divergence,season2_05_divergence,season2_07_divergence,season2_10_divergence,season2_12_divergence,price,value_delta_mean_30_forward,value_delta_max_30_forward,pct_delta_mean_30_forward,pct_delta_max_30_forward,mean_rise_30_forward,max_rise_30_forward,value_delta_mean_15_forward,value_delta_max_15_forward,pct_delta_mean_15_forward,pct_delta_max_15_forward,mean_rise_15_forward,max_rise_15_forward,value_delta_mean_7_forward,value_delta_max_7_forward,pct_delta_mean_7_forward,pct_delta_max_7_forward,mean_rise_7_forward,max_rise_7_forward,report_month
2012-02-17,4845.0,11770.0,15383.0,25.0,4180.0,2191.0,480.0,777.0,,,2012,7,39651,0.6631226582407952,0.7485107481711011,4845.0,11770.0,15383.0,25.0,4180.0,2191.0,480.0,777.0,98.29166666666697,-5679.166666666668,-7428.875,-1197.8333333333333,-7559.458333333334,-2212.916666666667,-1379.7916666666667,-2049.9583333333335,,,101.0,-1.5499999999999972,2.5999999999999943,-0.01534653465346536,0.025742574257425765,0.0,1.0,-1.2766666666666708,0.6500000000000057,-0.012640264026402726,0.006435643564356441,0.0,1.0,-1.3142857142857167,0.0,-0.01301272984441304,0.0,0.0,0.0,2
2012-02-24,798.0,12638.0,16364.0,25.0,4068.0,2350.0,536.0,781.0,,,2012,8,37560,0.7485107481711011,0.6631226582407953,798.0,12638.0,16364.0,25.0,4068.0,2350.0,536.0,781.0,-440.5,-5566.708333333332,-6741.708333333332,-1255.5833333333333,-8382.541666666666,-2346.041666666667,-1481.25,-2214.0833333333335,,,98.15,1.6550000000000011,5.449999999999989,0.016861946001018868,0.05552725420275073,1.0,1.0,1.079999999999984,3.5,0.011003565970453266,0.03565970453387668,1.0,1.0,0.7571428571428527,2.5,0.007714140164471139,0.025471217524197565,1.0,1.0,2
2012-03-02,248.0,12800.0,16335.0,39.0,4351.0,2408.0,536.0,781.0,,,2012,9,37498,0.8229838658936564,0.5680647467311558,248.0,12800.0,16335.0,39.0,4351.0,2408.0,536.0,781.0,145.16666666666669,-4604.375,-6886.291666666668,-1304.7916666666667,-8825.0,-2641.708333333333,-1652.5833333333335,-2477.8333333333335,,,98.6,1.1899999999999977,5.0,0.012068965517241459,0.05070993914807298,1.0,1.0,0.21333333333333826,3.0500000000000114,0.0021636240703177823,0.030933062880324602,1.0,1.0,1.0714285714285694,3.0500000000000114,0.010866415531729956,0.030933062880324602,1.0,1.0,3
2012-03-09,0.0,12799.0,17360.0,39.0,5032.0,2858.0,536.0,781.0,,,2012,10,39405,0.8854560256532098,0.4647231720437686,0.0,12799.0,17360.0,39.0,5032.0,2858.0,536.0,781.0,-39.125,-3557.25,-5950.75,-1311.4583333333333,-8960.5,-2690.958333333333,-1914.9583333333335,-2757.3333333333335,,,99.8,-0.1150000000000091,3.799999999999997,-0.0011523046092185574,0.038076152304609145,0.0,1.0,-0.6233333333333206,3.799999999999997,-0.006245824983299841,0.038076152304609145,0.0,1.0,-1.442857142857136,0.0,-0.01445748640137412,0.0,0.0,0.0,3
2012-03-16,0.0,12290.0,18344.0,39.0,5562.0,3177.0,602.0,781.0,,,2012,11,40795,0.9350162426854148,0.35460488704253557,0.0,12290.0,18344.0,39.0,5562.0,3177.0,602.0,781.0,-14.904761904761905,-2517.708333333334,-5075.75,-1328.0416666666667,-9266.083333333334,-2909.625,-2055.4166666666665,-3085.5833333333335,,,97.55,2.433333333333337,6.049999999999997,0.02494447291987023,0.06201947719118395,1.0,1.0,2.8300000000000125,6.049999999999997,0.029010763710917598,0.06201947719118395,1.0,1.0,0.7714285714285722,1.5499999999999972,0.0079080325108003,0.015889287544848862,1.0,1.0,3
2012-03-23,,11452.0,18753.0,39.0,6165.0,3810.0,602.0,781.0,236.0,,2012,12,41838,0.970941817426052,0.23931566428755804,11452.0,18753.0,39.0,6165.0,3810.0,602.0,781.0,236.0,,-2430.304347826086,-5331.391304347828,-1387.1304347826087,-9817.173913043478,-2734.875,-2263.5833333333335,-3397.875,4.25,,99.1,0.7450000000000045,4.5,0.007517658930373372,0.04540867810292637,1.0,1.0,1.6666666666666714,4.5,0.016818028927009898,0.04540867810292637,1.0,1.0,2.4571428571428555,4.5,0.024794579789534366,0.04540867810292637,1.0,1.0,3
2012-03-30,,9535.0,18645.0,39.0,7153.0,4272.0,883.0,1160.0,53.0,,2012,13,41740,0.992708874098054,0.120536680255323,9535.0,18645.0,39.0,7153.0,4272.0,883.0,1160.0,53.0,,-2036.130434782608,-4995.82608695652,-1379.0434782608695,-9313.304347826088,-2706.208333333333,-2230.2083333333335,-3349.833333333333,-178.5,,103.3,-5.215000000000003,0.0,-0.050484027105517915,0.0,0.0,0.0,-3.106666666666669,0.0,-0.030074217489512778,0.0,0.0,0.0,-1.971428571428575,0.0,-0.019084497303277548,0.0,0.0,0.0,3
2012-04-06,,8237.0,19710.0,39.0,6774.0,5161.0,2100.0,2037.0,53.0,,2012,14,44111,1.0,-1.6081226496766366e-16,8237.0,19710.0,39.0,6774.0,5161.0,2100.0,2037.0,53.0,,-885.608695652174,-3964.521739130436,-1375.2608695652175,-10106.478260869564,-2242.458333333333,-1292.125,-2804.0,-203.57142857142856,,,,,,,,,,,,,,,,,,,,,4
2012-04-13,,5657.0,20104.0,25.0,7909.0,5623.0,2217.0,2259.0,53.0,,2012,15,43847,0.992708874098054,-0.12053668025532288,5657.0,20104.0,25.0,7909.0,5623.0,2217.0,2259.0,53.0,,-967.95652173913,-4016.130434782608,-1407.7391304347825,-9572.260869565216,-2395.541666666667,-1534.5,-2962.125,-231.64285714285717,,99.8,-5.984999999999985,1.75,-0.059969939879759404,0.01753507014028055,0.0,1.0,-0.39000000000000057,1.75,-0.003907815631262523,0.01753507014028055,0.0,1.0,-0.5000000000000142,0.5499999999999972,-0.005010020040080332,0.005511022044088154,0.0,1.0,4
2012-04-20,,2132.0,19822.0,25.0,9248.0,5740.0,2262.0,3672.0,53.0,,2012,16,42954,0.9709418174260521,-0.2393156642875575,2132.0,19822.0,25.0,9248.0,5740.0,2262.0,3672.0,53.0,,-733.3478260869565,-4833.91304347826,-1394.2173913043478,-8752.130434782608,-2532.375,-1640.9166666666665,-1887.541666666667,-258.73333333333335,,100.3,-9.218333333333334,1.25,-0.09190761050182783,0.012462612163509412,0.0,1.0,-2.606666666666669,1.25,-0.025988700564971823,0.012462612163509412,0.0,1.0,0.11428571428571388,1.25,0.0011394388263779032,0.012462612163509412,1.0,1.0,4
2012-04-27,,490.0,19616.0,25.0,9992.0,5780.0,2292.0,3672.0,0.0,,2012,17,41867,0.9350162426854148,-0.35460488704253545,490.0,19616.0,25.0,9992.0,5780.0,2292.0,3672.0,0.0,,226.60869565217394,-5171.17391304348,-1404.0869565217392,-8568.434782608696,-2831.666666666666,-1755.6666666666665,-2188.916666666667,-329.93333333333334,,100.8,-12.883333333333326,0.0,-0.1278108465608465,0.0,0.0,0.0,-7.690000000000012,0.0,-0.07628968253968271,0.0,0.0,0.0,-2.721428571428561,0.0,-0.026998299319727748,0.0,0.0,0.0,4
2012-05-04,,381.0,18985.0,30.0,10746.0,5952.0,2600.0,3772.0,0.0,,2012,18,42466,0.8854560256532099,-0.4647231720437685,381.0,18985.0,30.0,10746.0,5952.0,2600.0,3772.0,0.0,,249.30434782608697,-4200.17391304348,-1351.2173913043478,-8524.043478260868,-3109.625,-1765.958333333333,-2670.958333333333,-377.0,,97.9,-12.603333333333339,0.0,-0.12873680626489625,0.0,0.0,0.0,-9.679999999999993,0.0,-0.09887640449438195,0.0,0.0,0.0,-5.9571428571428555,0.0,-0.06084926309645411,0.0,0.0,0.0,5
2012-05-11,,0.0,15322.0,46.0,10789.0,6034.0,2614.0,3920.0,0.0,,2012,19,38725,0.8229838658936565,-0.5680647467311557,0.0,15322.0,46.0,10789.0,6034.0,2614.0,3920.0,0.0,,-14.238095238095237,-5556.478260869564,-1261.1304347826087,-8951.652173913044,-3643.208333333334,-2031.083333333333,-2920.458333333333,-450.07142857142856,,89.55,-5.818333333333342,0.0,-0.06497301321421933,0.0,0.0,0.0,-4.563333333333333,0.0,-0.05095849618462678,0.0,0.0,0.0,-2.4857142857142804,0.0,-0.027757836803062874,0.0,0.0,0.0,5
2012-05-18,,,14457.0,46.0,10820.0,6268.0,2606.0,3918.0,0.0,1892.0,2012,20,40007,0.7485107481711013,-0.6631226582407951,14457.0,46.0,10820.0,6268.0,2606.0,3918.0,0.0,1892.0,,,-4427.695652173912,-1261.7826086956522,-9784.17391304348,-3988.333333333334,-2315.875,-3338.416666666667,-483.7142857142857,-1310.4375,85.4,-2.681666666666686,1.0,-0.03140124902420005,0.011709601873536313,0.0,1.0,-2.4833333333333343,1.0,-0.02907884465261512,0.011709601873536313,0.0,1.0,-1.171428571428578,1.0,-0.013716962194714077,0.011709601873536313,0.0,1.0,5
2012-05-25,,,12863.0,46.0,10822.0,6416.0,2566.0,3968.0,0.0,1987.0,2012,21,38668,0.6631226582407952,-0.7485107481711012,12863.0,46.0,10822.0,6416.0,2566.0,3968.0,0.0,1987.0,,,-3379.347826086956,-1272.1739130434783,-10607.565217391304,-4308.5,-2602.291666666667,-3659.708333333333,-612.0,-1136.5652173913045,83.3,-0.7033333333333331,3.0,-0.008443377350940362,0.03601440576230486,0.0,1.0,-0.9733333333333292,0.5499999999999972,-0.011684673869547746,0.006602641056422609,0.0,1.0,-1.3857142857142861,0.0,-0.01663522551877894,0.0,0.0,0.0,5
2012-06-01,,,10907.0,46.0,12229.0,6517.0,2605.0,3980.0,0.0,2106.0,2012,22,38390,0.5680647467311558,-0.8229838658936564,10907.0,46.0,12229.0,6517.0,2605.0,3980.0,0.0,2106.0,,,-3200.304347826086,-1248.1739130434783,-9718.782608695652,-4528.25,-2796.791666666667,-3890.625,-642.0,-1162.1666666666665,81.8,0.9550000000000125,4.5,0.011674816625917073,0.055012224938875365,1.0,1.0,0.6766666666666765,4.5,0.008272208638956835,0.055012224938875365,1.0,1.0,-0.1428571428571388,2.049999999999997,-0.0017464198393293273,0.025061124694376602,0.0,1.0,6
2012-06-08,,,9654.0,47.0,11900.0,6784.0,2556.0,4057.0,0.0,2230.0,2012,23,37228,0.46472317204376906,-0.8854560256532096,9654.0,47.0,11900.0,6784.0,2556.0,4057.0,0.0,2230.0,,,-779.4782608695659,-1170.0,-11351.478260869564,-4714.916666666666,-3182.583333333333,-4447.75,-687.3846153846154,-1146.6666666666665,83.85,-0.6233333333333348,2.450000000000003,-0.0074339097594912085,0.029218843172331477,0.0,1.0,-1.173333333333332,2.450000000000003,-0.013993241900218667,0.029218843172331477,0.0,1.0,-0.8714285714285666,0.0,-0.010392708067126666,0.0,0.0,0.0,6
2012-06-15,,,7888.0,25.0,12109.0,6821.0,2600.0,4098.0,0.0,2282.0,2012,24,35823,0.35460488704253584,-0.9350162426854147,7888.0,25.0,12109.0,6821.0,2600.0,4098.0,0.0,2282.0,,,739.045454545455,-1224.0,-11976.636363636364,-5262.869565217392,-3484.652173913043,-5211.304347826086,-711.9230769230769,-1404.6521739130435,83.05,0.423333333333332,3.25,0.005097330925145416,0.03913305237808551,1.0,1.0,-0.18333333333333712,3.25,-0.002207505518763808,0.03913305237808551,0.0,1.0,0.19285714285713595,3.25,0.0023221811301281647,0.03913305237808551,1.0,1.0,6
2012-06-22,,,110.0,23.0,13593.0,7876.0,3195.0,5055.0,0.0,3111.0,2012,25,32963,0.23931566428755768,-0.970941817426052,110.0,23.0,13593.0,7876.0,3195.0,5055.0,0.0,3111.0,,,-2039.3636363636365,-1242.7727272727273,-11600.227272727272,-4730.521739130434,-3207.869565217391,-4612.521739130434,-625.8666666666667,-628.391304347826,80.0,3.183333333333337,5.950000000000003,0.03979166666666667,0.07437500000000008,1.0,1.0,2.549999999999997,4.549999999999997,0.031874999999999876,0.05687500000000001,1.0,1.0,1.2214285714285609,2.950000000000003,0.015267857142857055,0.03687499999999999,1.0,1.0,6
2012-06-29,,,52.0,35.0,14548.0,8122.0,3112.0,5262.0,0.0,3360.0,2012,26,34491,0.12053668025532308,-0.992708874098054,52.0,35.0,14548.0,8122.0,3112.0,5262.0,0.0,3360.0,,,-153.22727272727272,-1235.2727272727273,-11413.31818181818,-5069.782608695652,-3555.391304347826,-4922.304347826086,-647.4666666666667,-690.7391304347825,81.2,2.5700000000000074,4.75,0.031650246305418905,0.05849753694581272,1.0,1.0,2.576666666666668,4.75,0.03173234811165848,0.05849753694581272,1.0,1.0,2.1857142857142833,3.3499999999999943,0.026917663617171073,0.04125615763546797,1.0,1.0,6
2012-07-06,,,0.0,33.0,15098.0,8270.0,3362.0,5291.0,0.0,3529.0,2012,27,35583,-3.216245299353273e-16,-1.0,0.0,33.0,15098.0,8270.0,3362.0,5291.0,0.0,3529.0,,,-29.318181818181817,-1237.1818181818182,-10888.090909090908,-5261.652173913044,-3506.0,-5277.347826086956,-618.5882352941177,-611.652173913043,83.25,0.5133333333333354,2.700000000000003,0.006166166166166276,0.032432432432432545,1.0,1.0,0.8299999999999983,2.700000000000003,0.009969969969970016,0.032432432432432545,1.0,1.0,0.3500000000000085,2.450000000000003,0.004204204204204309,0.0294294294294295,1.0,1.0,7
2012-07-13,,,0.0,30.0,15527.0,8640.0,3535.0,5588.0,26.0,3755.0,2012,28,37101,-0.12053668025532283,-0.992708874098054,0.0,30.0,15527.0,8640.0,3535.0,5588.0,26.0,3755.0,,,-19.727272727272727,-1185.6521739130435,-9666.565217391304,-5278.391304347826,-3695.521739130435,-5518.260869565218,-582.4117647058823,-653.130434782609,82.85,1.1799999999999926,4.050000000000011,0.014242607121303541,0.04888352444176247,1.0,1.0,0.9666666666666686,3.1000000000000085,0.011667672500502935,0.03741701870850944,1.0,1.0,1.942857142857136,3.1000000000000085,0.023450297439434387,0.03741701870850944,1.0,1.0,7
2012-07-20,,,0.0,39.0,16433.0,8709.0,3397.0,5646.0,13.0,3847.0,2012,29,38084,-0.23931566428755743,-0.9709418174260521,0.0,39.0,16433.0,8709.0,3397.0,5646.0,13.0,3847.0,,,-8.4375,-1097.1818181818182,-9856.409090909092,-6031.652173913044,-4303.565217391304,-5833.173913043478,-612.7222222222222,-740.695652173913,85.25,-0.9633333333333383,1.6500000000000057,-0.011300097751710703,0.01935483870967758,0.0,1.0,-1.4866666666666646,0.6500000000000057,-0.01743890518084068,0.007624633431085215,0.0,1.0,-1.1571428571428584,0.25,-0.013573523250942632,0.0029325513196480912,0.0,1.0,7
2012-07-27,,,,27.0,15549.0,9215.0,3574.0,5745.0,13.0,3915.0,2012,30,38038,-0.3546048870425356,-0.9350162426854148,27.0,15549.0,9215.0,3574.0,5745.0,13.0,3915.0,,,,,-1043.7272727272727,-10918.68181818182,-6202.739130434782,-4388.739130434783,-6259.869565217392,-634.5,-735.130434782609,83.45,1.0983333333333434,3.450000000000003,0.013161573796684811,0.041342121030557344,1.0,1.0,-0.0033333333333303017,2.450000000000003,-3.994407829033264e-05,0.029358897543439122,0.0,1.0,-0.892857142857153,0.5,-0.010699306684926913,0.005991611743559,0.0,1.0,7
2012-08-03,,,,25.0,15372.0,10102.0,3842.0,5748.0,13.0,4381.0,2012,31,39483,-0.46472317204376806,-0.8854560256532101,25.0,15372.0,10102.0,3842.0,5748.0,13.0,4381.0,,,,,-966.4090909090909,-10933.227272727272,-5668.91304347826,-4350.173913043478,-6471.347826086956,-852.8333333333334,-370.217391304348,81.25,3.586666666666659,5.650000000000006,0.04414358974358956,0.06953846153846155,1.0,1.0,2.993333333333325,5.650000000000006,0.03684102564102565,0.06953846153846155,1.0,1.0,3.2071428571428697,4.650000000000006,0.03947252747252761,0.057230769230769196,1.0,1.0,8
2012-08-10,,,,24.0,16826.0,10204.0,3957.0,5767.0,13.0,4401.0,2012,32,41192,-0.5680647467311556,-0.8229838658936565,24.0,16826.0,10204.0,3957.0,5767.0,13.0,4401.0,,,,,-913.9090909090909,-9598.090909090908,-5971.95652173913,-4439.95652173913,-6818.652173913044,-726.3888888888889,-519.608695652174,85.8,-0.9016666666666708,1.1000000000000085,-0.010508935508935613,0.012820512820512997,0.0,1.0,-0.9900000000000091,1.1000000000000085,-0.011538461538461608,0.012820512820512997,0.0,1.0,-2.4857142857142804,0.0,-0.028971028971028878,0.0,0.0,0.0,8
2012-08-17,,,,23.0,16751.0,10273.0,4007.0,5925.0,13.0,4330.0,2012,33,41322,-0.663122658240795,-0.7485107481711013,23.0,16751.0,10273.0,4007.0,5925.0,13.0,4330.0,,,,,-820.4545454545455,-8331.090909090908,-6436.304347826088,-4600.0,-7129.08695652174,-768.4444444444445,-663.913043478261,82.75,1.8549999999999898,4.150000000000006,0.02241691842900284,0.05015105740181269,1.0,1.0,2.9000000000000057,4.150000000000006,0.035045317220543826,0.05015105740181269,1.0,1.0,2.528571428571439,4.150000000000006,0.030556754423824106,0.05015105740181269,1.0,1.0,8
2012-08-24,,,,20.0,16903.0,10278.0,4019.0,5925.0,13.0,4448.0,2012,34,41606,-0.7485107481711011,-0.6631226582407952,20.0,16903.0,10278.0,4019.0,5925.0,13.0,4448.0,,,,,-676.2727272727273,-7326.363636363636,-6840.652173913044,-4836.652173913044,-7492.95652173913,-781.6666666666666,-671.347826086957,86.4,-2.4466666666666583,0.3499999999999943,-0.02831790123456779,0.004050925925925819,0.0,1.0,-0.9699999999999989,0.3499999999999943,-0.011226851851851793,0.004050925925925819,0.0,1.0,-0.11428571428571388,0.3499999999999943,-0.001322751322751281,0.004050925925925819,0.0,1.0,8
2012-08-31,,,,15.0,17645.0,10553.0,4032.0,5975.0,13.0,4448.0,2012,35,42681,-0.8229838658936564,-0.5680647467311559,15.0,17645.0,10553.0,4032.0,5975.0,13.0,4448.0,,,,,-607.2727272727273,-6250.227272727272,-7296.82608695652,-5111.08695652174,-7789.217391304348,-822.0,-875.478260869565,86.5,-3.2066666666666634,0.25,-0.037071290944123314,0.0028901734104045396,0.0,1.0,-1.3533333333333246,0.25,-0.015645472061656895,0.0028901734104045396,0.0,1.0,-0.5071428571428669,0.25,-0.005862923203963755,0.0028901734104045396,0.0,1.0,8
2012-09-07,,,,15.0,17465.0,10854.0,4102.0,5947.0,13.0,4448.0,2012,36,42844,-0.8854560256532096,-0.4647231720437691,15.0,17465.0,10854.0,4102.0,5947.0,13.0,4448.0,,,,,-493.8636363636364,-5678.5,-7476.5,-5197.045454545454,-8020.454545454546,-779.6470588235294,-1229.090909090909,85.6,-3.0083333333333258,0.25,-0.0351440809968846,0.0029205607476634476,0.0,1.0,-1.7533333333333303,0.25,-0.020482866043613712,0.0029205607476634476,0.0,1.0,-1.0499999999999972,0.25,-0.012266355140186924,0.0029205607476634476,0.0,1.0,9
2012-09-14,,,,10.0,16477.0,11253.0,4228.0,6179.0,13.0,4700.0,2012,37,42860,-0.9350162426854147,-0.3546048870425359,10.0,16477.0,11253.0,4228.0,6179.0,13.0,4700.0,,,,,-403.22727272727275,-6081.045454545456,-7721.772727272728,-5406.454545454546,-8203.0,-761.5,-1157.0,83.05,-0.6033333333333246,2.25,-0.007264699979931621,0.027092113184828515,0.0,1.0,-0.45666666666666345,2.200000000000003,-0.005498695564920664,0.026490066225165698,0.0,1.0,1.1214285714285808,2.200000000000003,0.013503053238152596,0.026490066225165698,1.0,1.0,9
2012-09-21,,,,0.0,15777.0,11442.0,4334.0,6360.0,13.0,4959.0,2012,38,42885,-0.970941817426052,-0.23931566428755774,0.0,15777.0,11442.0,4334.0,6360.0,13.0,4959.0,,,,,-303.95454545454544,-5859.136363636364,-8001.545454545456,-5550.181818181818,-8296.727272727272,-745.3684210526316,-1047.409090909091,84.1,-2.183333333333323,1.2000000000000028,-0.025961157352358155,0.014268727705113005,0.0,1.0,-2.6599999999999824,0.0,-0.03162901307966681,0.0,0.0,0.0,-2.278571428571425,0.0,-0.027093596059113212,0.0,0.0,0.0,9
2012-09-28,,,,0.0,14475.0,11884.0,4481.0,6358.0,13.0,4959.0,2012,39,42170,-0.992708874098054,-0.12053668025532357,0.0,14475.0,11884.0,4481.0,6358.0,13.0,4959.0,,,,,-79.80952380952381,-5988.545454545456,-7744.434782608696,-5718.0,-8500.0,-838.1,-951.04347826087,81.3,0.2883333333333411,4.0,0.003546535465354772,0.04920049200492005,1.0,1.0,0.03666666666666174,4.0,0.0004510045100449833,0.04920049200492005,1.0,1.0,-0.27142857142855803,0.04999999999999716,-0.0033386048146194502,0.0006150061500613813,0.0,1.0,9
2012-10-05,,,,0.0,13769.0,11933.0,4621.0,6440.0,13.0,5368.0,2012,40,42144,-1.0,-1.8369701987210297e-16,0.0,13769.0,11933.0,4621.0,6440.0,13.0,5368.0,,,,,-22.0,-5717.5,-8018.043478260868,-5695.521739130434,-8796.260869565218,-856.55,-762.652173913043,81.3,0.11333333333334394,4.0,0.0013940139401396046,0.04920049200492005,1.0,1.0,1.0,4.0,0.012300123001230068,0.04920049200492005,1.0,1.0,-0.5,0.0,-0.006150061500615034,0.0,0.0,0.0,10
2012-10-12,,,,0.0,12983.0,12041.0,4852.0,6762.0,13.0,5642.0,2012,41,42293,-0.992708874098054,0.1205366802553232,0.0,12983.0,12041.0,4852.0,6762.0,13.0,5642.0,,,,,-1.0555555555555556,-5410.863636363636,-8558.652173913044,-5720.04347826087,-8824.91304347826,-867.65,-625.260869565217,79.85,1.651666666666685,5.450000000000003,0.020684616990190197,0.06825297432686295,1.0,1.0,2.5433333333333366,5.450000000000003,0.03185138801920262,0.06825297432686295,1.0,1.0,2.9357142857142975,5.450000000000003,0.036765363628231684,0.06825297432686295,1.0,1.0,10
2012-10-19,,,,,13168.0,12262.0,5012.0,6801.0,28.0,6172.0,2012,42,43443,-0.9709418174260521,0.23931566428755738,13168.0,12262.0,5012.0,6801.0,28.0,6172.0,,,,,,,-3721.363636363636,-9470.304347826088,-5725.173913043478,-9093.95652173913,-859.15,-373.56521739130403,85.3,-3.8616666666666646,0.0,-0.04527159046502538,0.0,0.0,0.0,-3.4599999999999937,0.0,-0.04056271981242665,0.0,0.0,0.0,-1.971428571428575,0.0,-0.023111706581812164,0.0,0.0,0.0,10
2012-10-26,,,,,11743.0,10129.0,3671.0,5769.0,28.0,5281.0,2012,43,36621,-0.9350162426854148,0.35460488704253557,11743.0,10129.0,3671.0,5769.0,28.0,5281.0,,,,,,,-3539.59090909091,-12065.695652173912,-7260.869565217392,-10426.521739130434,-869.05,-1505.0,81.95,-0.7800000000000011,0.8999999999999915,-0.009517998779743797,0.01098230628431951,0.0,1.0,-1.4233333333333462,0.0,-0.01736831401260952,0.0,0.0,0.0,-0.8785714285714334,0.0,-0.010720822801359775,0.0,0.0,0.0,10
2012-11-02,,,,,8397.0,12583.0,5116.0,6914.0,58.0,6328.0,2012,44,39396,-0.8854560256532101,0.464723172043768,8397.0,12583.0,5116.0,6914.0,58.0,6328.0,,,,,,,-4989.40909090909,-10282.91304347826,-6077.04347826087,-9705.521739130436,-805.4761904761905,-695.086956521739,80.3,1.1383333333333354,3.6000000000000085,0.014176006641759997,0.044831880448318984,1.0,1.0,0.3100000000000023,1.6000000000000085,0.0038605230386052902,0.01992528019925288,1.0,1.0,-0.2928571428571445,0.15000000000000568,-0.003647037893613203,0.0018679950186799577,0.0,1.0,11
2012-11-09,,,,,5781.0,13125.0,5833.0,7672.0,58.0,6546.0,2012,45,39015,-0.822983865893657,0.5680647467311548,5781.0,13125.0,5833.0,7672.0,58.0,6546.0,,,,,,,-4568.045454545454,-11090.82608695652,-5885.0,-9607.956521739132,-767.1304347826087,-567.086956521739,79.4,2.655000000000001,4.75,0.03343828715365249,0.05982367758186391,1.0,1.0,1.636666666666656,2.5,0.020612930310663247,0.03148614609571787,1.0,1.0,1.028571428571425,2.299999999999997,0.012954300107952399,0.02896725440806036,1.0,1.0,11
2012-11-16,,,,,4069.0,14471.0,6468.0,8229.0,0.0,7715.0,2012,46,40952,-0.7485107481711011,0.6631226582407953,4069.0,14471.0,6468.0,8229.0,0.0,7715.0,,,,,,,-2036.045454545455,-10969.434782608696,-5568.478260869566,-9458.08695652174,-849.5652173913044,361.173913043478,81.45,1.2833333333333314,3.3499999999999943,0.015756087579291922,0.04112952731737263,1.0,1.0,0.36333333333332973,1.3999999999999915,0.004460814405565783,0.01718845917740941,1.0,1.0,0.08571428571428896,0.45000000000000284,0.00105235464351483,0.005524861878453136,1.0,1.0,11
2012-11-23,,,,,37.0,15946.0,7228.0,8983.0,0.0,8881.0,2012,47,41075,-0.6631226582407956,0.7485107481711007,37.0,15946.0,7228.0,8983.0,0.0,8881.0,,,,,,,-936.1363636363636,-10782.652173913044,-5081.0,-9110.782608695652,-882.3478260869565,1252.04347826087,81.9,1.1299999999999955,2.8999999999999915,0.013797313797313748,0.03540903540903528,1.0,1.0,0.36666666666666003,2.0,0.004477004477004387,0.024420024420024333,1.0,1.0,-0.11428571428571388,0.8499999999999943,-0.0013954299668584857,0.010378510378510342,0.0,1.0,11
2012-11-30,,,,,0.0,16639.0,7529.0,9003.0,0.0,8954.0,2012,48,42125,-0.5680647467311559,0.8229838658936564,0.0,16639.0,7529.0,9003.0,0.0,8954.0,,,,,,,-114.0909090909091,-10674.652173913044,-4878.565217391304,-9206.91304347826,-936.2608695652174,1103.739130434783,82.2,1.1416666666666657,2.5999999999999943,0.01388888888888884,0.031630170316301554,1.0,1.0,0.8733333333333348,1.9500000000000028,0.010624493106244914,0.02372262773722622,1.0,1.0,0.1428571428571388,0.6499999999999915,0.0017379214459505299,0.007907542579075333,1.0,1.0,11
2012-12-07,,,,,0.0,16723.0,7696.0,9259.0,0.0,9246.0,2012,49,42924,-0.4647231720437684,0.88545602565321,0.0,16723.0,7696.0,9259.0,0.0,9246.0,,,,,,,-34.19047619047619,-9755.869565217392,-4893.217391304348,-9215.043478260868,-936.0434782608696,1145.95652173913,82.35,1.5050000000000097,3.8000000000000114,0.01827565270188236,0.04614450516089885,1.0,1.0,1.3033333333333417,2.450000000000003,0.01582675571746628,0.029751062537947792,1.0,1.0,0.8142857142857167,1.5500000000000114,0.009888108248764071,0.018822100789314122,1.0,1.0,12
2012-12-14,,,,,0.0,16719.0,8408.0,9543.0,0.0,9265.0,2012,50,43935,-0.35460488704253595,0.9350162426854147,0.0,16719.0,8408.0,9543.0,0.0,9265.0,,,,,,,-27.19047619047619,-9186.0,-4603.04347826087,-9462.17391304348,-980.695652173913,803.04347826087,83.5,1.211666666666659,6.0,0.014510978043912104,0.0718562874251496,1.0,1.0,0.29333333333333655,1.2999999999999972,0.0035129740518962116,0.015568862275449069,1.0,1.0,0.5142857142857196,0.8499999999999943,0.006159110350727248,0.01017964071856281,1.0,1.0,12
2012-12-21,,,,,,17025.0,9339.0,10438.0,0.0,9427.0,2012,51,46229,-0.2393156642875578,0.970941817426052,17025.0,9339.0,10438.0,0.0,9427.0,,,,,,,,,-7735.17391304348,-4112.04347826087,-8864.217391304348,-1014.4347826086956,700.9130434782601,84.1,1.60833333333332,6.25,0.01912405866032496,0.07431629013079677,1.0,1.0,-0.4900000000000091,0.7000000000000028,-0.005826397146254547,0.00832342449464929,0.0,1.0,-0.2428571428571331,0.7000000000000028,-0.0028877187022251505,0.00832342449464929,0.0,1.0,12
